真实标签,预测概率
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.90646017
1,0.38414183
1,1.0
1,0.38414183
1,0.9781953
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.9987495
1,0.38414183
1,1.0
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,1.0
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.8679367
1,1.0
1,0.38414183
1,1.0
1,0.8127656
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
1,1.0
0,0.38414183
1,0.99910897
1,0.38414183
1,0.995055
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.68936944
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.98718214
0,0.38414183
0,0.38414183
0,0.38414183
1,0.9941819
1,0.38414183
1,0.38414183
1,1.0
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
1,0.99900305
0,0.38414183
1,0.38414183
1,0.38414183
1,1.0
1,1.0
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,1.0
0,0.96908695
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
1,0.99980474
0,0.38414183
1,0.8583417
1,1.0
1,0.9857591
1,1.0
1,1.0
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.99752325
1,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.7292217
0,0.38414183
0,0.38414183
0,0.38414183
1,0.9988873
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.70825243
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.91534096
1,1.0
1,0.971533
0,0.38414183
1,1.0
0,0.38414183
1,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,1.0
1,0.38414183
0,0.38414183
0,0.38414183
1,1.0
1,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
0,0.38414183
1,0.9994263
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
1,1.0
1,0.38414183
1,0.98377347
0,0.38414183
1,1.0
0,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
0,0.38414183
1,0.38414183
1,0.38414183
0,0.38414183
1,1.0
0,0.38414183
