真实标签,预测概率
0,0.34559488
1,0.80015707
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,1.0
1,1.0
1,0.99577177
1,0.99963224
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.95042706
0,0.34559488
1,0.34559488
1,0.34559488
1,0.9999983
0,0.34559488
0,0.34559488
1,0.34559488
1,0.99179626
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.9990015
1,1.0
0,0.34559488
0,0.34559488
1,0.94566894
1,0.34559488
1,0.86439925
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.7243528
0,0.34559488
1,0.99843085
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,0.99998343
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.99996597
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.9608872
1,0.8869901
1,0.99998295
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.50426346
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.9995109
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
0,0.34559488
0,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.99501026
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,1.0
1,0.34559488
1,0.9999263
0,0.34559488
0,0.34559488
1,0.34559488
1,0.9644251
1,1.0
1,0.845577
1,0.9994878
1,0.98158765
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.93134034
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.8647994
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.74123424
1,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.80828834
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,0.94024885
1,0.34559488
1,0.34559488
1,0.6019862
1,0.34559488
1,1.0
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,1.0
1,0.6981231
1,0.9724124
1,0.9985699
1,0.7339046
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.78214526
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.99854696
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
1,0.64862525
0,0.34559488
0,0.34559488
1,0.80657876
1,1.0
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.9996147
1,0.34559488
0,0.34559488
1,0.96528494
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.99943113
1,0.37866622
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.9846338
0,0.34559488
0,0.34559488
0,0.34559488
1,0.99959624
0,0.34559488
0,0.34559488
1,1.0
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.7063737
1,0.72245634
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,1.0
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.7863049
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.9843023
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.99887466
1,1.0
1,0.34559488
1,0.34559488
1,0.96415925
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.9747071
0,0.34559488
0,0.34559488
1,1.0
1,0.97231376
0,0.34559488
0,0.34559488
0,0.34559488
1,0.6090494
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,1.0
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.99956673
1,0.9341242
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.9999479
1,0.79148966
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.6875246
1,0.34559488
0,0.76107395
1,0.34559488
1,0.34559488
1,0.43077743
1,0.34559488
0,0.34559488
1,0.86696935
0,0.34559488
0,0.34559488
1,0.78938115
1,0.993379
0,0.34559488
0,0.34559488
0,0.34559488
1,0.9889848
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.89333045
0,0.34559488
1,0.99953926
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.88579
0,0.34559488
1,0.98977506
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.89466304
0,0.34559488
1,0.34559488
1,0.9679333
1,0.34559488
0,0.34559488
1,0.8869901
1,0.5727926
1,0.34559488
0,0.9883239
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.99976873
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.89515924
0,0.34559488
1,0.9825673
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.8399512
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.72041285
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,1.0
0,0.34559488
1,1.0
1,0.34559488
1,0.9735131
1,0.34559488
1,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.34559488
1,0.80627775
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.74879533
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.99648297
1,0.9377408
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.9969686
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.99997705
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.9241487
0,0.34559488
1,1.0
0,0.34559488
1,0.9924415
1,0.34559488
1,1.0
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.34905988
1,1.0
1,0.34559488
0,0.34559488
1,0.83829194
0,0.34559488
0,0.34559488
1,0.3526736
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.99999356
1,0.8039479
1,1.0
1,0.9937707
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,1.0
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.45554993
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.99992037
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.9960313
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.6454092
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.99685514
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.7998799
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.76086354
1,0.83547294
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.73516554
1,1.0
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.8363224
1,0.34559488
0,0.34559488
1,0.971774
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.9990044
0,0.34559488
1,0.95961297
1,1.0
0,0.34559488
1,0.9952254
0,0.34559488
1,1.0
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.9985691
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.9736372
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.553522
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,0.9837332
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,1.0
1,0.9954709
1,0.96167254
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.9998775
0,0.34559488
1,0.9712469
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
1,0.5865163
1,1.0
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.6772448
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.9918477
0,0.34559488
1,0.9999735
0,0.34559488
0,0.34559488
1,0.93208545
0,0.34559488
1,0.998971
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,0.99999964
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,1.0
1,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
0,0.34559488
1,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
0,0.34559488
1,0.34559488
1,0.34559488
1,1.0
0,0.34559488
1,0.34559488
0,0.34559488
1,1.0
0,0.34559488
