真实标签,预测概率
1,0.5674852
1,0.5155993
1,0.7947538
1,0.9981226
1,0.9953046
1,0.5704873
1,0.52106017
1,0.101680845
1,0.7216562
1,1.0
1,0.62326795
1,0.9957566
1,0.054782987
1,0.517059
1,0.6299299
1,0.4684764
1,1.0
1,0.7192656
1,0.3785829
1,0.38018426
1,0.9096285
1,0.4792684
1,1.0
1,1.0
1,0.62451196
1,0.5533084
1,0.8096144
1,0.35170197
1,1.0
1,0.5320031
1,0.074011356
1,0.5021692
0,0.055512756
0,0.35391337
1,1.0
1,0.90108156
0,0.5028396
0,0.62746334
1,0.0069316328
1,1.0
0,0.47428033
0,0.14931312
0,0.42536068
1,1.0
1,1.0
0,0.0373199
1,0.80631137
0,0.96894896
0,0.027543604
1,1.0
1,0.6346853
0,0.8615582
1,0.6857428
0,0.52442026
1,0.93900496
1,0.9985
1,0.5541259
0,0.45798537
0,0.22783121
0,0.5852629
0,0.023560464
0,0.0016377866
1,0.695484
1,0.6627924
1,0.99506825
0,0.42582867
1,0.35466892
1,0.5146977
1,0.61663425
1,0.1559746
0,0.0066289008
0,0.12257829
1,0.19131538
0,0.4429588
1,0.47318947
0,0.010621399
1,0.96414196
1,1.0
1,0.6510953
0,0.044423312
0,0.01530385
1,0.49386075
1,0.51027584
0,0.019037843
1,0.50183
1,0.5149702
1,0.47630867
1,0.9720788
1,1.0
1,0.4849044
0,0.55674183
1,0.41890654
0,0.39329863
1,0.6475835
0,0.92936623
0,0.5459441
0,0.05104369
1,0.29176167
0,0.75564885
1,0.51599646
1,0.9987416
1,1.0
0,0.5276444
1,0.44543096
1,0.44303536
0,0.60361415
0,0.36162335
1,0.99770975
1,0.7122812
1,0.5944646
1,0.7835076
0,0.34235013
1,0.9999386
1,0.8120769
0,0.031847656
1,0.29476285
0,0.0091329515
0,0.02308926
0,0.0055527985
1,0.789888
0,0.5938898
1,0.49773413
0,0.5568316
0,0.4413599
0,0.8556332
1,0.6062919
1,1.0
0,0.12370822
0,0.48989278
1,0.5770165
0,0.6033753
1,1.0
0,0.68323624
1,0.38331828
0,0.2866134
1,0.5138539
1,0.7705931
0,0.37352648
0,0.0028152764
1,0.39788076
1,0.13197276
1,0.2700976
1,0.1580748
0,0.44612053
0,0.10044408
1,0.08371207
1,1.0
0,0.9315585
0,0.4654492
0,0.045880526
0,0.020856768
1,0.02530849
0,0.994997
1,0.8767418
0,0.080563396
0,0.26628274
1,0.52151483
0,0.4147795
1,0.2749272
1,0.7951273
0,0.64008915
0,0.5844815
0,0.22351599
1,0.548597
1,0.75199735
0,0.06592703
0,0.1256741
0,0.016353458
1,0.74135953
0,0.83014023
0,0.111166865
0,0.51513416
1,0.60317194
0,0.09387493
1,0.21902937
1,0.35810077
1,0.6101812
0,0.0151361525
0,0.051426977
0,0.99485743
0,0.2888054
1,0.8219983
1,0.14826933
1,0.08541602
1,0.80596936
1,0.8779309
1,1.0
1,0.37985945
1,0.36759037
1,1.0
1,0.80308235
1,0.62855864
0,0.6070861
1,1.0
0,0.040447265
1,0.98984
1,0.5940005
1,0.5219949
1,0.9991678
0,0.18952662
0,0.5901388
0,0.95660776
0,0.059722453
1,0.59523344
0,0.096814275
0,0.22275555
0,0.3697289
1,0.54794186
0,0.6204793
0,0.5170592
0,0.030941218
0,0.89340943
0,0.1956718
1,1.0
0,0.20118797
1,0.7434251
1,1.0
1,0.99961483
1,0.64468473
0,0.4154185
0,0.5412643
1,0.4792024
0,0.064846575
0,0.0008407235
0,0.4888568
1,0.6490828
0,0.026382864
0,0.5274523
0,0.061742485
0,0.0683313
1,0.50457585
0,0.1399847
1,0.46855202
0,0.013315558
1,0.69498706
1,0.28884393
0,0.71129024
1,0.5797589
0,0.1452412
0,0.4577589
1,0.6775546
1,0.25336576
0,0.006821871
1,0.28677368
1,0.3230754
0,0.58525944
0,0.04109016
1,0.37599802
1,0.8764407
1,0.9999975
0,0.5150574
0,0.8484079
1,1.0
1,0.46460447
1,0.48399925
1,0.48478058
1,1.0
1,0.43167293
0,0.0058092475
1,0.45229116
1,0.6061088
1,0.49732012
0,0.13912395
0,0.6348557
1,0.9007933
0,0.36843514
0,0.6149261
0,0.033948123
1,0.44865227
0,0.012879163
0,0.33987415
0,0.14317459
1,1.0
0,0.07706642
0,0.06789291
1,0.5728183
0,0.53764665
1,0.9681569
1,0.40389562
1,0.23413095
0,0.22607714
1,0.94327253
0,0.00031632185
1,0.1727921
1,0.1844767
1,0.82136166
1,0.5408412
0,0.01956579
1,0.9263656
0,0.0042282045
0,0.30608347
1,0.1599735
0,0.0071608424
0,0.43385947
1,0.99854416
1,0.54788417
1,0.9999993
1,0.99812865
1,0.66722465
1,1.0
0,0.00920555
1,0.2758177
0,0.20561585
0,0.47809064
0,0.008803189
1,0.73729193
0,0.53341067
0,0.99948806
0,0.8439057
0,0.5675308
1,0.110957116
