真实标签,预测概率
1,0.56835276
1,0.9324745
1,0.96095484
1,1.0
1,0.42826593
1,0.9171668
1,0.8089639
1,0.55590403
1,0.605442
1,1.0
1,0.5687918
1,0.26890266
1,0.6029673
1,0.7373357
1,0.58108515
1,0.9867643
1,0.44341558
1,1.0
1,0.4565129
1,0.027143389
1,0.79507434
1,0.9249792
1,0.39909276
1,0.46680045
1,0.9863244
1,0.4791015
1,0.33434975
1,1.0
1,0.48277804
1,0.5532652
1,1.0
1,0.643567
1,0.32871848
1,0.9999999
1,0.559965
1,0.3236211
1,0.29698288
1,0.80132246
0,0.4334079
0,0.29752934
1,0.88730717
1,0.5983197
1,0.52967024
0,0.42030218
0,0.0571568
1,0.2719062
1,0.74454015
0,0.46021917
1,0.24359372
1,0.021670163
0,0.44998473
0,0.27753085
0,0.0029156208
1,0.093975484
1,1.0
1,1.0
1,0.7920729
1,0.47961277
0,0.31219715
0,0.015744269
0,0.22759864
0,0.002994448
0,0.0011717379
1,0.4765359
0,0.040284485
0,0.37142387
1,0.84757626
1,1.0
1,0.9762714
0,0.3810422
0,0.00425905
0,0.41601533
0,0.82694554
1,0.7805438
1,0.40046152
1,0.8092912
0,0.3133009
0,0.0029722452
1,0.9363636
0,0.33198035
0,0.050017178
1,0.70763457
0,0.36728138
1,0.39601436
0,0.32138628
0,0.404882
1,0.75838244
1,0.239216
1,0.74403507
0,0.05568254
0,0.45271105
1,0.42404598
1,0.003378719
1,0.80214596
0,0.0024881363
0,0.2061395
1,0.30085534
0,0.00080010295
0,0.0011936724
1,0.8268204
0,0.0012075901
0,0.0024456084
1,0.47765785
1,0.53338504
1,0.4296648
0,0.4015965
1,1.0
0,0.4210953
1,0.96907973
0,0.35253248
0,0.46547684
0,0.443977
0,0.010164887
1,0.90799177
0,0.4109425
0,0.21821377
0,0.4380823
0,0.20118293
0,0.05652374
1,0.49723944
1,0.9462137
1,0.45984313
0,0.0034734309
0,0.6812545
1,0.54497945
0,0.5489935
0,0.40001535
1,0.5596235
1,0.9999959
0,0.5069808
1,0.7900063
1,0.5738097
1,0.91601217
1,1.0
0,0.3675393
0,0.5309271
0,0.43472433
0,0.49137813
0,0.15515593
1,0.0059717894
0,0.06088391
0,0.35903624
1,0.8281224
1,0.9133338
1,0.17806542
1,0.5724592
0,0.31743985
1,0.87121344
0,0.013927847
1,0.457083
0,0.31925908
1,0.6151263
1,0.5307667
1,0.5184042
0,0.012263089
0,0.04066634
0,0.46454003
1,0.7827226
0,0.0013407469
0,0.06880942
0,0.44613275
1,1.0
0,0.21214801
1,0.47693583
1,0.44572583
1,0.36260313
1,0.7252358
1,0.46648198
1,0.9386276
1,0.44891223
0,0.0073958635
0,0.015876442
1,0.35556433
1,0.7534659
1,0.77817905
1,0.56597453
0,0.7908963
1,0.5966956
1,0.61181617
0,0.06994164
0,0.00012490153
0,0.4969096
0,0.41655892
0,0.37046912
1,0.68845856
1,1.0
0,0.0012449324
0,0.7682973
1,0.6172023
1,0.23368663
0,0.018507361
0,0.8816663
0,0.123975486
1,0.9742882
0,0.0003041029
0,0.39924568
1,0.45669964
1,0.9999998
0,0.10743755
1,0.48253396
1,0.96397734
1,0.6753181
1,0.45701036
0,0.52529
1,0.32620162
0,0.4450585
1,0.4114779
0,0.2637043
1,0.52422905
1,0.9972512
0,0.13128433
1,0.85236394
1,0.9168329
0,0.0012559295
1,0.8433502
0,0.0030528605
1,0.63089275
0,5.6415796e-05
1,0.8217468
1,0.805997
1,0.6152154
0,0.04958266
1,0.77593386
0,0.22938213
1,0.8273425
0,0.32620308
0,0.665177
0,0.4392339
0,0.91856164
1,0.99025726
0,0.40961626
0,0.58322483
0,0.002740711
0,0.9187943
0,0.17923331
1,0.84693867
0,0.0007663071
0,0.066140056
1,1.0
0,0.59326607
1,1.0
1,0.8670138
0,0.37656122
0,0.010119736
0,0.036720395
0,0.017172396
0,0.4528175
1,0.59361356
0,0.6406717
1,0.3886329
0,0.0034658313
1,0.47416064
1,1.0
1,0.35444313
0,0.17805797
0,0.51963866
0,0.5498655
0,0.4744874
1,0.6665122
1,0.45143208
1,0.9313811
1,0.96137404
1,0.9683674
0,0.44944564
1,1.0
0,0.4356885
0,0.35941207
0,0.33049828
1,1.0
1,0.78223497
0,0.49814916
0,0.170712
1,0.7712026
0,0.13061649
1,0.9212563
0,0.029577017
0,0.19830129
1,1.0
0,0.5060045
0,0.003682226
0,0.32868192
1,0.64015555
1,0.9176217
1,0.48841643
0,0.42312434
0,0.30247176
0,0.027570993
0,0.3334325
0,0.045395523
0,5.9872866e-05
1,0.36420918
1,0.38709617
1,0.99025786
0,0.3909084
1,0.9773172
1,0.90808153
1,0.469654
1,0.9806096
1,0.4939173
0,0.3757437
0,0.42675582
0,0.35055774
0,0.00085648894
1,0.54416096
0,0.01636368
1,0.9707988
0,0.018473774
0,0.46604666
0,0.1389859
0,0.42444813
1,0.8887435
0,0.0010021031
1,0.8963694
0,0.57125026
1,0.66409713
1,0.62228614
1,0.42184275
0,0.25740618
1,0.9997643
0,0.7162688
0,0.0010962188
0,0.06264499
1,1.0
1,0.5560737
1,0.4654023
1,0.9221722
